,trial_names,result
382,look_at_obj_in_light-Bowl-None-DeskLamp-307_0:,PASS
383,look_at_obj_in_light-Bowl-None-DeskLamp-323_0:,FAIL
384,look_at_obj_in_light-Bowl-None-DeskLamp-307_0:,PASS
385,look_at_obj_in_light-Box-None-DeskLamp-305_0:,PASS
386,look_at_obj_in_light-Statue-None-FloorLamp-219_0:,PASS
387,look_at_obj_in_light-WateringCan-None-FloorLamp-212_0:,FAIL
388,look_at_obj_in_light-Bowl-None-DeskLamp-323_0:,PASS
389,look_at_obj_in_light-Statue-None-FloorLamp-219_0:,PASS
390,look_at_obj_in_light-RemoteControl-None-FloorLamp-205_0:,PASS
391,look_at_obj_in_light-WateringCan-None-FloorLamp-212_0:,FAIL
392,look_at_obj_in_light-Bowl-None-DeskLamp-323_0:,PASS
393,look_at_obj_in_light-WateringCan-None-FloorLamp-212_0:,PASS
394,look_at_obj_in_light-Statue-None-FloorLamp-219_0:,PASS
395,look_at_obj_in_light-RemoteControl-None-FloorLamp-205_0:,PASS
396,look_at_obj_in_light-AlarmClock-None-DeskLamp-308_0:,PASS
397,look_at_obj_in_light-AlarmClock-None-DeskLamp-308_0:,PASS
398,look_at_obj_in_light-RemoteControl-None-FloorLamp-205_0:,PASS
399,look_at_obj_in_light-RemoteControl-None-FloorLamp-229_0:,FAIL
400,look_at_obj_in_light-RemoteControl-None-FloorLamp-229_0:,PASS
401,look_at_obj_in_light-CreditCard-None-FloorLamp-210_0:,FAIL
402,look_at_obj_in_light-KeyChain-None-FloorLamp-227_0:,FAIL
403,look_at_obj_in_light-RemoteControl-None-FloorLamp-229_0:,PASS
404,look_at_obj_in_light-KeyChain-None-FloorLamp-207_0:,PASS
405,look_at_obj_in_light-KeyChain-None-FloorLamp-207_0:,PASS
406,look_at_obj_in_light-Statue-None-DeskLamp-304_0:,PASS
407,look_at_obj_in_light-Statue-None-DeskLamp-304_0:,PASS
408,look_at_obj_in_light-Watch-None-FloorLamp-213_0:,PASS
409,look_at_obj_in_light-Statue-None-DeskLamp-304_0:,PASS
410,look_at_obj_in_light-Watch-None-FloorLamp-213_0:,PASS
411,look_at_obj_in_light-Watch-None-FloorLamp-213_0:,PASS
412,look_at_obj_in_light-KeyChain-None-FloorLamp-227_0:,PASS
413,look_at_obj_in_light-CreditCard-None-FloorLamp-210_0:,PASS
414,look_at_obj_in_light-KeyChain-None-FloorLamp-227_0:,PASS
415,look_at_obj_in_light-Plate-None-DeskLamp-218_0:,PASS
416,look_at_obj_in_light-Candle-None-FloorLamp-230_0:,FAIL
417,look_at_obj_in_light-Candle-None-FloorLamp-230_0:,PASS
418,look_at_obj_in_light-Candle-None-FloorLamp-230_0:,PASS
419,look_at_obj_in_light-RemoteControl-None-FloorLamp-223_0:,FAIL
420,look_at_obj_in_light-RemoteControl-None-FloorLamp-223_0:,FAIL
421,look_at_obj_in_light-Pillow-None-DeskLamp-314_0:,PASS
422,look_at_obj_in_light-RemoteControl-None-FloorLamp-223_0:,PASS
423,look_at_obj_in_light-Pillow-None-DeskLamp-314_0:,PASS
424,look_at_obj_in_light-Mug-None-DeskLamp-323_0:,PASS
425,look_at_obj_in_light-Mug-None-DeskLamp-323_0:,PASS
426,look_at_obj_in_light-Mug-None-DeskLamp-323_0:,PASS
427,look_at_obj_in_light-Pillow-None-DeskLamp-314_0:,PASS
428,look_at_obj_in_light-KeyChain-None-FloorLamp-210_0:,FAIL
429,look_at_obj_in_light-Newspaper-None-DeskLamp-225_0:,PASS
430,look_at_obj_in_light-Newspaper-None-DeskLamp-225_0:,PASS
431,look_at_obj_in_light-Plate-None-DeskLamp-218_0:,PASS
432,look_at_obj_in_light-WateringCan-None-DeskLamp-210_0:,PASS
433,look_at_obj_in_light-Newspaper-None-DeskLamp-225_0:,PASS
434,look_at_obj_in_light-KeyChain-None-FloorLamp-210_0:,FAIL
435,look_at_obj_in_light-Plate-None-DeskLamp-218_0:,PASS
436,look_at_obj_in_light-KeyChain-None-FloorLamp-210_0:,PASS
437,look_at_obj_in_light-WateringCan-None-DeskLamp-210_0:,PASS
438,look_at_obj_in_light-WateringCan-None-DeskLamp-210_0:,PASS
439,look_at_obj_in_light-BasketBall-None-DeskLamp-305_0:,FAIL
440,look_at_obj_in_light-BasketBall-None-DeskLamp-305_0:,PASS
441,look_at_obj_in_light-CD-None-DeskLamp-324_0:,FAIL
442,look_at_obj_in_light-KeyChain-None-FloorLamp-202_0:,FAIL
443,look_at_obj_in_light-KeyChain-None-FloorLamp-202_0:,PASS
444,look_at_obj_in_light-BasketBall-None-DeskLamp-305_0:,PASS
445,look_at_obj_in_light-CD-None-DeskLamp-324_0:,FAIL
446,look_at_obj_in_light-CD-None-DeskLamp-324_0:,PASS
447,look_at_obj_in_light-Laptop-None-FloorLamp-211_0:,FAIL
448,look_at_obj_in_light-TissueBox-None-DeskLamp-216_0:,PASS
449,look_at_obj_in_light-KeyChain-None-FloorLamp-202_0:,PASS
450,look_at_obj_in_light-Laptop-None-FloorLamp-211_0:,FAIL
451,look_at_obj_in_light-TissueBox-None-DeskLamp-216_0:,PASS
452,look_at_obj_in_light-TissueBox-None-DeskLamp-216_0:,PASS
453,look_at_obj_in_light-Newspaper-None-DeskLamp-218_0:,PASS
454,look_at_obj_in_light-Laptop-None-FloorLamp-211_0:,PASS
455,look_at_obj_in_light-Newspaper-None-DeskLamp-218_0:,PASS
456,look_at_obj_in_light-CreditCard-None-FloorLamp-227_0:,PASS
457,look_at_obj_in_light-CreditCard-None-FloorLamp-227_0:,PASS
458,look_at_obj_in_light-CreditCard-None-FloorLamp-227_0:,PASS
459,look_at_obj_in_light-Pencil-None-DeskLamp-302_0:,PASS
460,look_at_obj_in_light-KeyChain-None-FloorLamp-225_0:,PASS
461,look_at_obj_in_light-Newspaper-None-DeskLamp-218_0:,PASS
462,look_at_obj_in_light-Laptop-None-FloorLamp-205_0:,PASS
463,look_at_obj_in_light-Pencil-None-DeskLamp-302_0:,PASS
464,look_at_obj_in_light-Laptop-None-FloorLamp-205_0:,PASS
465,look_at_obj_in_light-Vase-None-FloorLamp-208_0:,PASS
466,look_at_obj_in_light-AlarmClock-None-DeskLamp-323_0:,FAIL
467,look_at_obj_in_light-Laptop-None-FloorLamp-205_0:,PASS
468,look_at_obj_in_light-KeyChain-None-FloorLamp-225_0:,PASS
469,look_at_obj_in_light-AlarmClock-None-DeskLamp-323_0:,PASS
470,look_at_obj_in_light-AlarmClock-None-DeskLamp-323_0:,PASS
471,look_at_obj_in_light-Book-None-DeskLamp-307_0:,PASS
472,look_at_obj_in_light-Laptop-None-DeskLamp-309_0:,PASS
473,look_at_obj_in_light-KeyChain-None-FloorLamp-225_0:,PASS
474,look_at_obj_in_light-Laptop-None-DeskLamp-309_0:,PASS
475,look_at_obj_in_light-Pillow-None-DeskLamp-328_0:,PASS
476,look_at_obj_in_light-Pillow-None-DeskLamp-328_0:,PASS
477,look_at_obj_in_light-Laptop-None-DeskLamp-309_0:,PASS
478,look_at_obj_in_light-Pillow-None-DeskLamp-328_0:,PASS
479,look_at_obj_in_light-AlarmClock-None-DeskLamp-302_0:,PASS
480,look_at_obj_in_light-Book-None-DeskLamp-324_0:,PASS
481,look_at_obj_in_light-Book-None-DeskLamp-324_0:,PASS
482,look_at_obj_in_light-Book-None-DeskLamp-307_0:,PASS
483,look_at_obj_in_light-Book-None-DeskLamp-324_0:,PASS
484,look_at_obj_in_light-AlarmClock-None-DeskLamp-302_0:,PASS
485,look_at_obj_in_light-RemoteControl-None-FloorLamp-206_0:,PASS
486,look_at_obj_in_light-Pillow-None-DeskLamp-317_0:,PASS
487,look_at_obj_in_light-TissueBox-None-DeskLamp-225_0:,FAIL
488,look_at_obj_in_light-Pillow-None-DeskLamp-317_0:,PASS
489,look_at_obj_in_light-RemoteControl-None-FloorLamp-206_0:,PASS
490,look_at_obj_in_light-AlarmClock-None-DeskLamp-302_0:,PASS
491,look_at_obj_in_light-RemoteControl-None-FloorLamp-206_0:,PASS
492,look_at_obj_in_light-TissueBox-None-DeskLamp-225_0:,PASS
493,look_at_obj_in_light-Mug-None-DeskLamp-301_0:,PASS
494,look_at_obj_in_light-Mug-None-DeskLamp-301_0:,PASS
495,look_at_obj_in_light-CreditCard-None-FloorLamp-207_0:,PASS
496,look_at_obj_in_light-Pillow-None-DeskLamp-317_0:,PASS
497,look_at_obj_in_light-CreditCard-None-FloorLamp-207_0:,PASS
498,look_at_obj_in_light-CreditCard-None-FloorLamp-207_0:,PASS
499,look_at_obj_in_light-AlarmClock-None-DeskLamp-316_0:,PASS
500,look_at_obj_in_light-Box-None-DeskLamp-317_0:,FAIL
501,look_at_obj_in_light-AlarmClock-None-DeskLamp-316_0:,PASS
502,look_at_obj_in_light-Candle-None-FloorLamp-223_0:,PASS
503,look_at_obj_in_light-Candle-None-FloorLamp-223_0:,FAIL
504,look_at_obj_in_light-Candle-None-FloorLamp-223_0:,FAIL
505,look_at_obj_in_light-Box-None-DeskLamp-317_0:,PASS
506,look_at_obj_in_light-Laptop-None-DeskLamp-317_0:,PASS
507,look_at_obj_in_light-Laptop-None-DeskLamp-317_0:,PASS
508,look_at_obj_in_light-Bowl-None-DeskLamp-327_0:,PASS
509,look_at_obj_in_light-Box-None-DeskLamp-317_0:,PASS
510,look_at_obj_in_light-KeyChain-None-FloorLamp-205_0:,FAIL
511,look_at_obj_in_light-KeyChain-None-FloorLamp-205_0:,FAIL
512,look_at_obj_in_light-KeyChain-None-FloorLamp-205_0:,FAIL
513,look_at_obj_in_light-Bowl-None-DeskLamp-327_0:,PASS
514,look_at_obj_in_light-Laptop-None-DeskLamp-317_0:,PASS
515,look_at_obj_in_light-Bowl-None-DeskLamp-327_0:,PASS
516,look_at_obj_in_light-Watch-None-FloorLamp-203_0:,PASS
517,look_at_obj_in_light-Watch-None-FloorLamp-203_0:,PASS
518,look_at_obj_in_light-Watch-None-FloorLamp-203_0:,PASS
519,look_at_obj_in_light-CreditCard-None-FloorLamp-204_0:,FAIL
520,look_at_obj_in_light-CreditCard-None-FloorLamp-208_0:,PASS
521,look_at_obj_in_light-CreditCard-None-FloorLamp-208_0:,PASS
522,look_at_obj_in_light-CreditCard-None-FloorLamp-219_0:,FAIL
523,look_at_obj_in_light-CreditCard-None-FloorLamp-219_0:,FAIL
524,look_at_obj_in_light-CreditCard-None-FloorLamp-208_0:,FAIL
525,look_at_obj_in_light-CreditCard-None-FloorLamp-219_0:,FAIL
526,look_at_obj_in_light-Pencil-None-DeskLamp-319_0:,PASS
527,look_at_obj_in_light-Watch-None-DeskLamp-301_0:,PASS
528,look_at_obj_in_light-Watch-None-DeskLamp-301_0:,PASS
529,look_at_obj_in_light-Watch-None-DeskLamp-301_0:,PASS
530,look_at_obj_in_light-CreditCard-None-FloorLamp-204_0:,PASS
531,look_at_obj_in_light-Pencil-None-DeskLamp-319_0:,FAIL
532,look_at_obj_in_light-Pencil-None-DeskLamp-319_0:,PASS
533,look_at_obj_in_light-Newspaper-None-DeskLamp-210_0:,PASS
534,look_at_obj_in_light-Newspaper-None-DeskLamp-210_0:,PASS
535,look_at_obj_in_light-CreditCard-None-FloorLamp-204_0:,PASS
536,look_at_obj_in_light-Newspaper-None-DeskLamp-210_0:,PASS
537,look_at_obj_in_light-Vase-None-FloorLamp-219_0:,PASS
538,look_at_obj_in_light-Vase-None-FloorLamp-219_0:,PASS
539,look_at_obj_in_light-Statue-None-FloorLamp-212_0:,FAIL
540,look_at_obj_in_light-Box-None-DeskLamp-225_0:,FAIL
541,look_at_obj_in_light-Box-None-DeskLamp-225_0:,PASS
542,look_at_obj_in_light-Statue-None-FloorLamp-205_0:,PASS
543,look_at_obj_in_light-Box-None-DeskLamp-225_0:,PASS
544,look_at_obj_in_light-WateringCan-None-FloorLamp-223_0:,FAIL
545,look_at_obj_in_light-WateringCan-None-FloorLamp-223_0:,FAIL
546,look_at_obj_in_light-Bowl-None-DeskLamp-301_0:,PASS
547,look_at_obj_in_light-Bowl-None-DeskLamp-301_0:,PASS
548,look_at_obj_in_light-Bowl-None-DeskLamp-301_0:,PASS
549,look_at_obj_in_light-Vase-None-FloorLamp-219_0:,PASS
550,look_at_obj_in_light-Statue-None-FloorLamp-205_0:,PASS
551,look_at_obj_in_light-Statue-None-FloorLamp-212_0:,PASS
552,look_at_obj_in_light-AlarmClock-None-DeskLamp-305_0:,PASS
553,look_at_obj_in_light-AlarmClock-None-DeskLamp-305_0:,PASS
554,look_at_obj_in_light-Newspaper-None-FloorLamp-203_0:,PASS
555,look_at_obj_in_light-WateringCan-None-FloorLamp-223_0:,PASS
556,look_at_obj_in_light-Statue-None-FloorLamp-205_0:,PASS
557,look_at_obj_in_light-Newspaper-None-FloorLamp-203_0:,PASS
558,look_at_obj_in_light-Newspaper-None-FloorLamp-203_0:,FAIL
559,look_at_obj_in_light-CellPhone-None-DeskLamp-316_0:,FAIL
560,look_at_obj_in_light-CellPhone-None-DeskLamp-316_0:,PASS
561,look_at_obj_in_light-Newspaper-None-FloorLamp-225_0:,PASS
562,look_at_obj_in_light-Newspaper-None-FloorLamp-225_0:,PASS
563,look_at_obj_in_light-AlarmClock-None-DeskLamp-305_0:,PASS
564,look_at_obj_in_light-CellPhone-None-DeskLamp-316_0:,PASS
565,look_at_obj_in_light-Newspaper-None-FloorLamp-225_0:,PASS
566,look_at_obj_in_light-Statue-None-FloorLamp-202_0:,PASS
567,look_at_obj_in_light-CD-None-DeskLamp-314_0:,FAIL
568,look_at_obj_in_light-Statue-None-FloorLamp-202_0:,PASS
569,look_at_obj_in_light-CD-None-DeskLamp-314_0:,FAIL
570,look_at_obj_in_light-Statue-None-FloorLamp-202_0:,PASS
571,look_at_obj_in_light-KeyChain-None-FloorLamp-220_0:,PASS
572,look_at_obj_in_light-KeyChain-None-FloorLamp-220_0:,PASS
573,look_at_obj_in_light-AlarmClock-None-DeskLamp-328_0:,PASS
574,look_at_obj_in_light-AlarmClock-None-DeskLamp-328_0:,PASS
575,look_at_obj_in_light-KeyChain-None-FloorLamp-220_0:,PASS
576,look_at_obj_in_light-Newspaper-None-DeskLamp-224_0:,PASS
577,look_at_obj_in_light-Newspaper-None-DeskLamp-224_0:,PASS
578,look_at_obj_in_light-Newspaper-None-DeskLamp-224_0:,PASS
579,look_at_obj_in_light-RemoteControl-None-FloorLamp-202_0:,FAIL
580,look_at_obj_in_light-RemoteControl-None-FloorLamp-202_0:,PASS
581,look_at_obj_in_light-RemoteControl-None-FloorLamp-202_0:,PASS
582,look_at_obj_in_light-Pillow-None-DeskLamp-302_0:,PASS
583,look_at_obj_in_light-AlarmClock-None-DeskLamp-328_0:,PASS
584,look_at_obj_in_light-Plate-None-FloorLamp-211_0:,PASS
585,look_at_obj_in_light-CD-None-DeskLamp-304_0:,PASS
586,look_at_obj_in_light-Plate-None-FloorLamp-211_0:,PASS
587,look_at_obj_in_light-KeyChain-None-FloorLamp-221_0:,PASS
588,look_at_obj_in_light-CD-None-DeskLamp-304_0:,PASS
589,look_at_obj_in_light-Pillow-None-DeskLamp-302_0:,PASS
590,look_at_obj_in_light-Pillow-None-DeskLamp-302_0:,PASS
591,look_at_obj_in_light-KeyChain-None-FloorLamp-221_0:,PASS
592,look_at_obj_in_light-Statue-None-FloorLamp-208_0:,PASS
593,look_at_obj_in_light-Plate-None-FloorLamp-211_0:,PASS
594,look_at_obj_in_light-Statue-None-FloorLamp-208_0:,FAIL
595,look_at_obj_in_light-Newspaper-None-FloorLamp-224_0:,PASS
596,look_at_obj_in_light-Newspaper-None-FloorLamp-224_0:,PASS
597,look_at_obj_in_light-Newspaper-None-FloorLamp-224_0:,PASS
598,look_at_obj_in_light-Statue-None-FloorLamp-208_0:,FAIL
599,look_at_obj_in_light-CreditCard-None-DeskLamp-314_0:,PASS
600,look_at_obj_in_light-CreditCard-None-DeskLamp-314_0:,PASS
601,look_at_obj_in_light-Box-None-DeskLamp-316_0:,PASS
602,look_at_obj_in_light-Box-None-DeskLamp-316_0:,PASS
603,look_at_obj_in_light-CreditCard-None-DeskLamp-314_0:,PASS
604,look_at_obj_in_light-CD-None-DeskLamp-304_0:,PASS
605,look_at_obj_in_light-Box-None-DeskLamp-316_0:,PASS
606,look_at_obj_in_light-Watch-None-FloorLamp-228_0:,PASS
607,look_at_obj_in_light-BasketBall-None-DeskLamp-308_0:,FAIL
608,look_at_obj_in_light-Watch-None-FloorLamp-228_0:,PASS
609,look_at_obj_in_light-TissueBox-None-DeskLamp-301_0:,PASS
610,look_at_obj_in_light-TissueBox-None-DeskLamp-301_0:,PASS
611,look_at_obj_in_light-CreditCard-None-FloorLamp-223_0:,FAIL
612,look_at_obj_in_light-TissueBox-None-DeskLamp-301_0:,PASS
613,look_at_obj_in_light-BasketBall-None-DeskLamp-308_0:,FAIL
614,look_at_obj_in_light-CreditCard-None-FloorLamp-223_0:,FAIL
615,look_at_obj_in_light-CreditCard-None-FloorLamp-223_0:,FAIL
616,look_at_obj_in_light-Watch-None-FloorLamp-228_0:,PASS
617,look_at_obj_in_light-Pen-None-DeskLamp-323_0:,PASS
618,look_at_obj_in_light-BasketBall-None-DeskLamp-308_0:,PASS
619,look_at_obj_in_light-CD-None-DeskLamp-302_0:,PASS
620,look_at_obj_in_light-CD-None-DeskLamp-302_0:,PASS
621,look_at_obj_in_light-Newspaper-None-FloorLamp-212_0:,FAIL
622,look_at_obj_in_light-CD-None-DeskLamp-302_0:,PASS
623,look_at_obj_in_light-Newspaper-None-FloorLamp-212_0:,PASS
624,look_at_obj_in_light-Book-None-DeskLamp-308_0:,PASS
625,look_at_obj_in_light-Cloth-None-DeskLamp-307_0:,PASS
626,look_at_obj_in_light-Book-None-DeskLamp-308_0:,PASS
627,look_at_obj_in_light-Cloth-None-DeskLamp-307_0:,FAIL
628,look_at_obj_in_light-Newspaper-None-FloorLamp-212_0:,PASS
629,look_at_obj_in_light-Pen-None-DeskLamp-323_0:,FAIL
630,look_at_obj_in_light-RemoteControl-None-FloorLamp-213_0:,PASS
631,look_at_obj_in_light-Pen-None-DeskLamp-323_0:,PASS
632,look_at_obj_in_light-RemoteControl-None-FloorLamp-213_0:,FAIL
633,look_at_obj_in_light-Newspaper-None-DeskLamp-216_0:,PASS
634,look_at_obj_in_light-CellPhone-None-FloorLamp-204_0:,FAIL
635,look_at_obj_in_light-RemoteControl-None-FloorLamp-213_0:,PASS
636,look_at_obj_in_light-Newspaper-None-DeskLamp-216_0:,PASS
637,look_at_obj_in_light-Newspaper-None-DeskLamp-216_0:,PASS
638,look_at_obj_in_light-Book-None-DeskLamp-308_0:,FAIL
639,look_at_obj_in_light-AlarmClock-None-DeskLamp-314_0:,PASS
640,look_at_obj_in_light-AlarmClock-None-DeskLamp-314_0:,PASS
641,look_at_obj_in_light-AlarmClock-None-DeskLamp-314_0:,PASS
642,look_at_obj_in_light-Newspaper-None-FloorLamp-211_0:,FAIL
643,look_at_obj_in_light-Newspaper-None-FloorLamp-211_0:,FAIL
644,look_at_obj_in_light-RemoteControl-None-FloorLamp-204_0:,PASS
645,look_at_obj_in_light-RemoteControl-None-FloorLamp-204_0:,PASS
646,look_at_obj_in_light-CellPhone-None-FloorLamp-204_0:,PASS
647,look_at_obj_in_light-TennisRacket-None-DeskLamp-303_0:,PASS
648,look_at_obj_in_light-TennisRacket-None-DeskLamp-303_0:,PASS
649,look_at_obj_in_light-Watch-None-FloorLamp-209_0:,PASS
650,look_at_obj_in_light-Watch-None-FloorLamp-209_0:,PASS
651,look_at_obj_in_light-Watch-None-FloorLamp-209_0:,PASS
652,look_at_obj_in_light-CellPhone-None-FloorLamp-204_0:,PASS
653,look_at_obj_in_light-Newspaper-None-FloorLamp-211_0:,PASS
654,look_at_obj_in_light-RemoteControl-None-FloorLamp-204_0:,PASS
655,look_at_obj_in_light-Laptop-None-DeskLamp-319_0:,PASS
656,look_at_obj_in_light-TissueBox-None-FloorLamp-212_0:,PASS
657,look_at_obj_in_light-Laptop-None-DeskLamp-319_0:,PASS
658,look_at_obj_in_light-Pencil-None-DeskLamp-309_0:,PASS
659,look_at_obj_in_light-TissueBox-None-FloorLamp-212_0:,FAIL
660,look_at_obj_in_light-CreditCard-None-DeskLamp-324_0:,PASS
661,look_at_obj_in_light-CreditCard-None-DeskLamp-324_0:,PASS
662,look_at_obj_in_light-TissueBox-None-FloorLamp-212_0:,PASS
663,look_at_obj_in_light-TissueBox-None-FloorLamp-225_0:,PASS
664,look_at_obj_in_light-Vase-None-DeskLamp-303_0:,PASS
665,look_at_obj_in_light-CreditCard-None-DeskLamp-324_0:,PASS
666,look_at_obj_in_light-TissueBox-None-FloorLamp-225_0:,PASS
667,look_at_obj_in_light-Vase-None-DeskLamp-303_0:,PASS
668,look_at_obj_in_light-Watch-None-FloorLamp-205_0:,PASS
669,look_at_obj_in_light-Bowl-None-DeskLamp-302_0:,PASS
670,look_at_obj_in_light-Bowl-None-DeskLamp-302_0:,PASS
671,look_at_obj_in_light-CD-None-DeskLamp-319_0:,PASS
672,look_at_obj_in_light-TissueBox-None-FloorLamp-225_0:,PASS
673,look_at_obj_in_light-Bowl-None-DeskLamp-302_0:,PASS
674,look_at_obj_in_light-CD-None-DeskLamp-319_0:,PASS
675,look_at_obj_in_light-CD-None-DeskLamp-319_0:,PASS
676,look_at_obj_in_light-Watch-None-FloorLamp-205_0:,PASS
677,look_at_obj_in_light-Watch-None-FloorLamp-205_0:,PASS
678,look_at_obj_in_light-Vase-None-DeskLamp-303_0:,PASS
679,look_at_obj_in_light-TissueBox-None-DeskLamp-328_0:,FAIL
680,look_at_obj_in_light-CD-None-DeskLamp-317_0:,FAIL
681,look_at_obj_in_light-TissueBox-None-DeskLamp-328_0:,PASS
682,look_at_obj_in_light-TissueBox-None-DeskLamp-328_0:,PASS
683,look_at_obj_in_light-CD-None-DeskLamp-317_0:,FAIL
684,look_at_obj_in_light-CD-None-DeskLamp-317_0:,FAIL
685,look_at_obj_in_light-Laptop-None-FloorLamp-225_0:,PASS
686,look_at_obj_in_light-Bowl-None-DeskLamp-316_0:,PASS
687,look_at_obj_in_light-Laptop-None-FloorLamp-225_0:,PASS
688,look_at_obj_in_light-RemoteControl-None-FloorLamp-219_0:,PASS
689,look_at_obj_in_light-Newspaper-None-FloorLamp-219_0:,PASS
690,look_at_obj_in_light-Bowl-None-DeskLamp-316_0:,PASS
691,look_at_obj_in_light-RemoteControl-None-FloorLamp-219_0:,PASS
692,look_at_obj_in_light-Newspaper-None-FloorLamp-219_0:,PASS
693,look_at_obj_in_light-Bowl-None-DeskLamp-316_0:,PASS
694,look_at_obj_in_light-Pillow-None-DeskLamp-319_0:,PASS
695,look_at_obj_in_light-RemoteControl-None-FloorLamp-219_0:,PASS
696,look_at_obj_in_light-Pillow-None-DeskLamp-319_0:,PASS
697,look_at_obj_in_light-Newspaper-None-FloorLamp-219_0:,PASS
698,look_at_obj_in_light-TennisRacket-None-DeskLamp-307_0:,PASS
699,look_at_obj_in_light-AlarmClock-None-DeskLamp-318_0:,PASS
700,look_at_obj_in_light-AlarmClock-None-DeskLamp-318_0:,PASS
701,look_at_obj_in_light-AlarmClock-None-DeskLamp-318_0:,PASS
702,look_at_obj_in_light-Book-None-DeskLamp-317_0:,PASS
703,look_at_obj_in_light-TennisRacket-None-DeskLamp-307_0:,PASS
704,look_at_obj_in_light-AlarmClock-None-DeskLamp-301_0:,PASS
705,look_at_obj_in_light-AlarmClock-None-DeskLamp-301_0:,PASS
706,look_at_obj_in_light-Book-None-DeskLamp-317_0:,PASS
707,look_at_obj_in_light-Book-None-DeskLamp-317_0:,PASS
708,look_at_obj_in_light-CD-None-DeskLamp-323_0:,PASS
709,look_at_obj_in_light-TennisRacket-None-DeskLamp-307_0:,PASS
710,look_at_obj_in_light-CD-None-DeskLamp-323_0:,PASS
711,look_at_obj_in_light-Watch-None-FloorLamp-217_0:,PASS
712,look_at_obj_in_light-Plate-None-FloorLamp-221_0:,PASS
713,look_at_obj_in_light-Watch-None-FloorLamp-217_0:,PASS
714,look_at_obj_in_light-AlarmClock-None-DeskLamp-301_0:,PASS
715,look_at_obj_in_light-Watch-None-FloorLamp-217_0:,PASS
716,look_at_obj_in_light-Plate-None-FloorLamp-221_0:,FAIL
717,look_at_obj_in_light-Plate-None-FloorLamp-221_0:,FAIL
718,look_at_obj_in_light-CD-None-DeskLamp-323_0:,PASS
719,look_at_obj_in_light-Pen-None-DeskLamp-320_0:,PASS
720,look_at_obj_in_light-KeyChain-None-FloorLamp-208_0:,PASS
721,look_at_obj_in_light-Pen-None-DeskLamp-320_0:,PASS
722,look_at_obj_in_light-KeyChain-None-FloorLamp-208_0:,FAIL
723,look_at_obj_in_light-Pen-None-DeskLamp-320_0:,PASS
724,look_at_obj_in_light-KeyChain-None-FloorLamp-208_0:,PASS
725,look_at_obj_in_light-Vase-None-FloorLamp-211_0:,PASS
726,look_at_obj_in_light-Watch-None-FloorLamp-225_0:,PASS
727,look_at_obj_in_light-Watch-None-FloorLamp-225_0:,PASS
728,look_at_obj_in_light-Watch-None-FloorLamp-225_0:,PASS
729,look_at_obj_in_light-Book-None-DeskLamp-320_0:,PASS
730,look_at_obj_in_light-Book-None-DeskLamp-320_0:,PASS
731,look_at_obj_in_light-Box-None-FloorLamp-219_0:,PASS
732,look_at_obj_in_light-Pillow-None-DeskLamp-218_0:,PASS
733,look_at_obj_in_light-Box-None-FloorLamp-219_0:,PASS
734,look_at_obj_in_light-Box-None-FloorLamp-219_0:,PASS
735,look_at_obj_in_light-Pillow-None-DeskLamp-218_0:,FAIL
736,look_at_obj_in_light-Pillow-None-DeskLamp-218_0:,FAIL
737,look_at_obj_in_light-Vase-None-FloorLamp-211_0:,PASS
738,look_at_obj_in_light-Vase-None-FloorLamp-211_0:,PASS
739,look_at_obj_in_light-CellPhone-None-DeskLamp-320_0:,PASS
740,look_at_obj_in_light-CD-None-DeskLamp-320_0:,PASS
741,look_at_obj_in_light-KeyChain-None-FloorLamp-228_0:,FAIL
742,look_at_obj_in_light-KeyChain-None-FloorLamp-228_0:,FAIL
743,look_at_obj_in_light-CD-None-DeskLamp-320_0:,PASS
744,look_at_obj_in_light-CreditCard-None-FloorLamp-217_0:,PASS
745,look_at_obj_in_light-CD-None-DeskLamp-320_0:,PASS
746,look_at_obj_in_light-CreditCard-None-FloorLamp-217_0:,PASS
747,look_at_obj_in_light-CreditCard-None-FloorLamp-217_0:,PASS
748,look_at_obj_in_light-KeyChain-None-FloorLamp-212_0:,PASS
749,look_at_obj_in_light-Book-None-DeskLamp-320_0:,PASS
750,look_at_obj_in_light-CellPhone-None-DeskLamp-320_0:,PASS
751,look_at_obj_in_light-CreditCard-None-FloorLamp-213_0:,PASS
752,look_at_obj_in_light-CellPhone-None-DeskLamp-320_0:,PASS
753,look_at_obj_in_light-CreditCard-None-FloorLamp-213_0:,PASS
754,look_at_obj_in_light-KeyChain-None-FloorLamp-228_0:,PASS
755,look_at_obj_in_light-KeyChain-None-FloorLamp-212_0:,PASS
756,look_at_obj_in_light-CreditCard-None-FloorLamp-213_0:,PASS
757,look_at_obj_in_light-WateringCan-None-DeskLamp-224_0:,PASS
758,look_at_obj_in_light-WateringCan-None-DeskLamp-224_0:,PASS
759,look_at_obj_in_light-RemoteControl-None-FloorLamp-217_0:,FAIL
760,look_at_obj_in_light-AlarmClock-None-DeskLamp-327_0:,PASS
761,look_at_obj_in_light-CellPhone-None-DeskLamp-318_0:,PASS
762,look_at_obj_in_light-Pillow-None-FloorLamp-212_0:,PASS
763,look_at_obj_in_light-TissueBox-None-FloorLamp-219_0:,PASS
764,look_at_obj_in_light-CellPhone-None-DeskLamp-318_0:,PASS
765,look_at_obj_in_light-TissueBox-None-FloorLamp-219_0:,PASS
